0,0,2.73205456943694e-08,3.51068768726258e-06,8.53951059277217e-07,-0.000914263724458563,1,0.000285783441338613,4.2095463777933e-05,-8.97325738559065e-05,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311732277,-0.00178419092755587,-0.00292053485228819
3.51068768726258e-08,8.53951059277217e-09,-1.25213204260394e-05,7.02714406647869e-06,1.66912734251348e-06,-0.000847544350710999,0.999999979120467,0.000371573196996775,8.41660065562605e-05,-2.94567456397969e-05,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311732277,-0.00178419092755587,-0.00292053483526745
1.05378317537442e-07,2.52307840179092e-08,-2.61050486556995e-05,1.05491148085017e-05,2.47327653165116e-06,-0.000780859306333009,0.999999988734602,0.000357393882011138,0.000176109442929332,0.000380846003596681,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311732135,-0.0017841909275462,-0.00292053478420931
2.10869465622537e-07,4.99635493344109e-08,-4.0724663488792e-05,1.40826758117414e-05,3.28220862714062e-06,-0.000714226240706682,1.00000008214794,-0.000156707892652936,1.78981840358621e-05,0.000691147312263264,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311731568,-0.00178419092751434,-0.00292053468210232
3.5169622373963e-07,8.27856356053547e-08,-5.63814186248092e-05,1.75945564992956e-05,4.16192999430861e-06,-0.000647661411796364,1.00000027334657,-0.000220889622008364,-4.00961422025072e-05,0.000401424427562401,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.0038284331172998,-0.0017841909274483,-0.00292053451194137
5.27641788734083e-07,1.24404935547513e-07,-7.30770088839331e-05,2.10991965765417e-05,5.04818026208801e-06,-0.000581182028225754,1.00000032395749,-3.50411506829527e-05,-0.000197934917870993,0.000361733235696793,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311727317,-0.00178419092735367,-0.0029205342567288
7.38633754506187e-07,1.74886738167568e-07,-9.08135803169013e-05,2.45828477735756e-05,5.90933878259677e-06,-0.000514804235211492,1.00000027032501,-4.9212524850541e-05,-0.000355842532034556,0.000422001852381018,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311723722,-0.00178419092723827,-0.0029205338994756
9.84462232257197e-07,2.33980125994588e-07,-0.000109593720097243,2.80453181746995e-05,6.77280129809578e-06,-0.000448545706973414,1.00000044156401,-0.000213308210448058,-0.000313835529656026,3.22062848303919e-05,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311719878,-0.00178419092710366,-0.0029205334232025
1.26491541403208e-06,3.01708138982861e-07,-0.000129420472258421,3.15140655154681e-05,7.65544818653951e-06,-0.00038242543947692,1.00000037295842,-0.000277570012308357,-0.000471708007477334,0.000192483840922145,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311717007,-0.00178419092695194,-0.00292053281094114
1.58005606922962e-06,3.78262620864487e-07,-0.00015029735127807,3.49614611691599e-05,8.54778663342037e-06,-0.000316459281868915,1.00000042400254,-0.000191775902995357,-0.000429607030910064,0.000152775185859859,0.00293948931231274,-0.000981853951059277,0.00287626372473151,0.00382843311716187,-0.00178419092679085,-0.00292053204573525
