967.5372,-0.0045,-0.002,-0.374,-4.336808689942018e-20,0.00088,-5.5e-05,5.515625,25.209375,-90.50625,27.04
967.5372,-0.006,-0.007999999999999998,-0.3605,-0.00038,0.00132,5.5e-05,5.515625,25.153125,-90.465625,27.04
967.5372,-0.0075000000000000015,-0.010499999999999999,-0.368,0.00027499999999999996,0.001105,5.5e-05,5.515625,25.096875,-90.425,27.04
967.5372,-0.006,-0.0095,-0.3625,-0.00032500000000000004,0.001375,0.0,5.515625,25.040625,-90.384375,27.04
967.5372,-0.005,-0.006500000000000001,-0.37,0.00021999999999999998,0.0010500000000000002,0.000165,5.515625,24.984375,-90.34375,27.04
967.5372,-0.0095,-0.012,-0.36350000000000005,-0.00032500000000000004,0.0012699999999999999,0.00011,5.5375,24.984375,-90.421875,27.04
967.5372000000001,-0.0125,-0.015999999999999997,-0.367,0.00033,0.000945,0.00016500000000000005,5.559375,24.984375,-90.5,27.040000000000003
967.5372,-0.013500000000000002,-0.016499999999999997,-0.365,-0.00015999999999999999,0.00111,0.00016500000000000005,5.58125,24.984375,-90.578125,27.04
967.5372,-0.012,-0.014000000000000002,-0.368,0.00033,0.0008900000000000002,5.5000000000000016e-05,5.603125,24.984375,-90.65625,27.04
967.5372000000001,-0.014499999999999999,-0.019,-0.3645,4.99999999999997e-06,0.001055,1.0842021724855045e-20,5.625,24.984375,-90.734375,27.040000000000003
967.5372,-0.013999999999999999,-0.019,-0.3635,0.00021999999999999998,0.000835,0.00011000000000000003,5.625,25.0,-90.7,27.04
967.5373649999999,-0.013000000000000001,-0.019,-0.36300000000000004,4.336808689942018e-20,0.001055,0.00011000000000000003,5.625,25.015625,-90.665625,27.04
967.53753,-0.011000000000000001,-0.0165,-0.3655,0.00033,0.001055,0.00011000000000000003,5.625,25.03125,-90.63125,27.040000000000003
967.537695,-0.011000000000000001,-0.016999999999999998,-0.363,0.00021999999999999998,0.000945,0.00011000000000000003,5.625,25.046875,-90.596875,27.04
967.53786,-0.011000000000000001,-0.016999999999999998,-0.365,0.00033,0.0006150000000000001,0.00016500000000000003,5.625,25.0625,-90.5625,27.04
