0,0,-5.25493248556959e-08,1.25630761818001e-05,-0.000159192681490345,-0.000190114888130544,1.00002918893773,-4.44173746734022e-05,1.60333645094781e-05,3.48004720438524e-06,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,2.93867486100679e-06,-2.29219376918677e-07,1.63850891337701e-06,5.31260224335746,24.4033299677705,-90.0927322497739,3.01312866995261e-09,2.39834101861041e-08,-9.52534696168891e-09
9.10348041037918e-08,-1.58804610798218e-06,-2.10277624832201e-06,1.99617600382454e-05,-0.000117799109240732,-0.000185161766317105,1.00005538918189,-0.000141635426009858,4.22081326129501e-05,5.74990049951919e-06,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,6.39825349566719e-06,-6.19453627251239e-07,1.73694878833008e-06,5.31260224602635,24.4033299892602,-90.0927322584058,6.21815593777469e-09,4.97824909631113e-08,-1.98838064846695e-08
1.38091069416226e-07,-2.74857025149805e-06,-4.34564859696697e-06,1.89516451168274e-05,2.42774646643091e-05,-0.000890206761934481,1.00008107146899,-0.000270251190080724,4.0384081702079e-05,1.37838726935138e-06,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,1.14839997127021e-05,-1.20206782083593e-06,1.8793279160585e-06,5.31260224867386,24.403330010278,-90.0927322669974,9.66576273371715e-09,7.71493441293424e-08,-3.10575975564708e-08
-6.78977520219831e-08,-2.46079103251886e-06,-1.41241968829229e-05,-9.31418271369937e-05,0.000167828920631065,-0.00100988929386583,1.00010605077031,-0.000440687200205445,4.36445759561263e-05,-4.07767252273629e-06,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,1.80742631144694e-05,-1.96882579284791e-06,2.06068690647779e-06,5.31260225127872,24.403330030651,-90.0927322755478,1.33255249244076e-08,1.05777108251842e-07,-4.3043077451874e-08
-9.99316016024712e-07,-7.8250179248478e-07,-2.58994380191115e-05,-0.000178850573918082,0.000308388766294232,-0.00114785172963769,0.999999897350899,-0.000449677312810598,5.56263701305121e-05,3.8633838897415e-07,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,1.80742630752947e-05,-1.96882618787315e-06,2.06116439678346e-06,5.31260225127873,24.403330030651,-90.0927322755478,1.33255265413004e-08,1.05777107882231e-07,-4.30430774282175e-08
-4.21653473179856e-06,2.46363220357672e-06,-4.03394145650408e-05,-0.000221642443349522,0.000656001310891507,-0.000911696554133178,1.00015572051323,-0.000693565698539214,7.95475509367127e-05,-1.29374055485666e-05,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,2.75937561499314e-05,-3.0701141457936e-06,2.3250869322107e-06,5.31260225376423,24.4033300501106,-90.0927322840362,1.73394228958817e-08,1.37215469200123e-07,-5.66845069373731e-08
-7.54252215330606e-06,8.26612859827393e-06,-5.44122120508569e-05,-0.000144306103828137,0.000671418041008177,-0.00101122365887242,0.99997192077069,-0.000851817512491709,-7.88177152330222e-06,-4.24783693275486e-05,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,3.28874223238511e-05,5.24835289036467e-07,3.61663709587186e-06,5.31260224803594,24.4033300572203,-90.0927322803351,7.46165981829213e-09,1.49467810930536e-07,-5.0297255157745e-08
-1.05661342438683e-05,1.38967842948664e-05,-7.19823319721468e-05,2.47609521175651e-05,0.00068147804882134,-0.000946142376222207,0.99996857774831,-0.00102490701411884,-0.00011133165692408,-8.12532590160817e-05,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,3.85407695358169e-05,4.38413646836396e-06,5.00196337500999e-06,5.31260224271127,24.4033300637658,-90.0927322768279,-2.32041613842211e-09,1.61484616633207e-07,-4.38490172385528e-08
-1.24361953948924e-05,1.9248733383505e-05,-9.21353014652225e-05,-1.4032079004761e-05,0.000586067071297195,-0.00092096041071801,0.999965379720558,-0.00121537906583457,-0.000218366479271691,-0.000123213304294807,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,4.44292632703988e-05,8.4396352157971e-06,6.45522401301955e-06,5.31260223780217,24.4033300697154,-90.0927322735267,-1.19167179676287e-08,1.7310690112964e-07,-3.73928131469954e-08
-1.25765149968207e-05,2.51094093498716e-05,-0.00011541663013438,3.32477989069463e-07,0.000626450592429466,-0.00122570854745256,0.999999207596047,-0.00123213646640415,-0.000228088531253424,-0.000120947562827805,-1.43161651712687e-05,-0.000140608734447028,-0.00360993407029188,4.44292612269981e-05,8.43962230236564e-06,6.45736668794167e-06,5.31260223780219,24.4033300697153,-90.0927322735267,-1.1916685214459e-08,1.7310689364579e-07,-3.73928131524812e-08
