0,0,-4.39131e-05,0,0,-3.99206e-08,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.000127752,0,0,-5.18968e-07,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.000251535,0,0,-1.83635e-06,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00041529,0,0,-4.39126e-06,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.000619058,0,0,-8.58292e-06,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.000862893,0,0,-1.48105e-05,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00114686,0,0,-2.34733e-05,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00147103,0,0,-3.49703e-05,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0018355,0,0,-4.97009e-05,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00224037,0,0,-6.80643e-05,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00268575,0,0,-9.04595e-05,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00317177,0,0,-0.000117286,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00369856,0,0,-0.000148943,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00426626,0,0,-0.000185829,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00487505,0,0,-0.000228343,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0055251,0,0,-0.000276886,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00621658,0,0,-0.000331855,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0069497,0,0,-0.000393651,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00772466,0,0,-0.000462672,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.00854168,0,0,-0.000539317,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.009401,0,0,-0.000623986,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0103029,0,0,-0.000717077,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0112475,0,0,-0.00081899,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0122352,0,0,-0.000930124,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0132663,0,0,-0.00105088,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.014341,0,0,-0.00118165,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0154596,0,0,-0.00132284,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0166225,0,0,-0.00147485,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.01783,0,0,-0.00163808,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0190824,0,0,-0.00181292,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0203801,0,0,-0.00199977,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0217234,0,0,-0.00219904,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0231128,0,0,-0.00241112,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0245485,0,0,-0.00263641,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0260311,0,0,-0.00287531,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0275608,0,0,-0.00312822,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0291382,0,0,-0.00339554,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0307637,0,0,-0.00367767,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0324377,0,0,-0.003975,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0341606,0,0,-0.00428794,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0359331,0,0,-0.00461688,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0377554,0,0,-0.00496223,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0396282,0,0,-0.00532438,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0415519,0,0,-0.00570372,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0435271,0,0,-0.00610067,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0455542,0,0,-0.00651562,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0476339,0,0,-0.00694896,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0497667,0,0,-0.0074011,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0519531,0,0,-0.00787243,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0541937,0,0,-0.00836335,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0564892,0,0,-0.00887427,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0588401,0,0,-0.00940558,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.061247,0,0,-0.00995767,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0637106,0,0,-0.010531,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0662315,0,0,-0.0111258,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0688103,0,0,-0.0117427,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0714477,0,0,-0.0123819,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0741445,0,0,-0.0130439,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0769012,0,0,-0.0137291,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0797185,0,0,-0.0144379,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0825973,0,0,-0.0151707,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
0,0,-0.0855381,0,0,-0.0159278,0,0,0,0,0.0029395,-0.000981852,0.00287614,0.00382843,-0.00178419,-0.00287071,399.236
