0.02,-0.01,-0.09,0.0,-0.0011,0.0011,18.6875,18.5625,2.75,96914.75
0.01,-0.01,-0.06,0.0011,-0.0065,-0.0011,18.6875,18.5625,2.75,96913.4531
0.0,-0.02,-0.09,0.0011,-0.0033,0.0022,18.6875,18.5625,2.75,96914.6406
0.01,0.0,-0.09,-0.0022,-0.0022,0.0022,18.6875,18.5625,2.75,96915.5781
0.0,0.02,-0.08,-0.0011,-0.0033,0.0022,18.6875,18.5625,2.75,96914.2188
0.01,0.02,-0.1,-0.0022,0.0022,0.0,19.0625,19.0,1.5625,96914.2031
0.0,0.02,-0.07,-0.0022,0.0,0.0011,19.0625,19.0,1.5625,96913.7812
0.01,0.0,-0.09,0.0011,-0.0011,-0.0011,19.0625,19.0,1.5625,96912.2812
0.0,0.02,-0.08,0.0,-0.0011,0.0022,19.0625,19.0,1.5625,96914.0156
0.03,0.0,-0.11,-0.0011,0.0022,-0.0022,19.0625,19.0,1.5625,96913.6562
0.0,-0.01,-0.08,0.0,0.0033,0.0011,18.6875,19.0,2.25,96912.5312
0.0,-0.02,-0.08,0.0022,-0.0022,0.0,18.6875,19.0,2.25,96915.0312
0.0,0.0,-0.08,0.0,-0.0022,0.0011,18.6875,19.0,2.25,96914.4062
0.0,0.0,-0.09,0.0022,-0.0011,0.0022,18.6875,19.0,2.25,96913.4844
0.0,0.02,-0.07,0.0,0.0022,0.0,18.6875,19.0,2.25,96913.1094
0.0,0.02,-0.05,0.0011,0.0,0.0,19.0625,19.0,2.25,96913.6406
0.0,0.01,-0.05,0.0011,-0.0011,-0.0011,19.0625,19.0,2.25,96914.0312
0.0,0.0,-0.07,0.0,0.0022,0.0,19.0625,19.0,2.25,96914.2656
0.0,0.0,-0.09,-0.0011,0.0,0.0022,19.0625,19.0,2.25,96914.0938
0.0,-0.01,-0.08,0.0,0.0,-0.0011,19.0625,19.0,2.25,96914.3281
0.02,-0.03,-0.08,0.0,0.0022,-0.0022,19.75,18.25,3.0625,96915.0312
0.0,0.01,-0.08,-0.0011,0.0022,0.0,19.75,18.25,3.0625,96912.9844
-0.01,0.0,-0.08,-0.0011,0.0033,-0.0022,19.75,18.25,3.0625,96913.6406
0.0,0.01,-0.11,0.0033,-0.0011,0.0011,19.75,18.25,3.0625,96915.7188
0.0,0.02,-0.1,0.0011,0.0,0.0,19.75,18.25,3.0625,96914.4688
0.0,0.01,-0.08,0.0022,0.0033,0.0,19.0625,19.0,1.5625,96914.3906
-0.01,0.01,-0.08,0.0,0.0022,0.0,19.0625,19.0,1.5625,96915.0
0.0,0.01,-0.09,0.0,0.0044,0.0011,19.0625,19.0,1.5625,96914.1875
0.0,0.0,-0.09,0.0022,0.0011,0.0,19.0625,19.0,1.5625,96914.3281
0.01,-0.02,-0.07,0.0011,0.0,0.0011,19.0625,19.0,1.5625,96914.4219
0.0,-0.02,-0.09,0.0011,0.0022,0.0,19.0625,18.25,2.75,96913.7188
0.01,0.0,-0.09,0.0,-0.0033,0.0011,19.0625,18.25,2.75,96913.7188
0.0,0.02,-0.1,0.0,0.0011,0.0011,19.0625,18.25,2.75,96913.3594
0.01,0.01,-0.06,0.0,0.0033,0.0,19.0625,18.25,2.75,96914.6719
0.0,0.03,-0.06,-0.0022,0.0033,0.0011,19.0625,18.25,2.75,96914.2812
0.01,0.0,-0.06,-0.0011,0.0022,0.0,19.75,18.25,1.875,96914.1875
0.0,0.02,-0.07,-0.0022,-0.0044,0.0,19.75,18.25,1.875,96914.1875
0.01,0.0,-0.08,0.0,-0.0044,0.0,19.75,18.25,1.875,96914.9219
0.01,0.01,-0.08,0.0,0.0011,-0.0011,19.75,18.25,1.875,96912.2656
0.01,-0.01,-0.1,0.0011,0.0011,0.0011,19.75,18.25,1.875,96913.0156
-0.02,0.0,-0.09,-0.0022,0.0044,-0.0011,18.25,19.0,2.25,96914.2344
0.01,-0.01,-0.08,0.0,0.0044,-0.0011,18.25,19.0,2.25,96914.25
0.0,0.01,-0.1,0.0011,0.0065,0.0,18.25,19.0,2.25,96913.1562
0.0,0.01,-0.08,0.0,0.0011,0.0011,18.25,19.0,2.25,96913.9219
0.0,0.0,-0.1,-0.0022,0.0022,-0.0022,18.25,19.0,2.25,96914.4062
0.03,0.01,-0.09,0.0022,0.0,0.0011,19.375,18.25,2.25,96913.1719
0.02,0.02,-0.07,0.0022,0.0033,-0.0022,19.375,18.25,2.25,96912.3125
0.02,0.0,-0.07,0.0,0.0011,0.0011,19.375,18.25,2.25,96913.5469
0.0,0.0,-0.12,0.0022,0.0,0.0,19.375,18.25,2.25,96914.1875
0.0,0.0,-0.08,0.0011,0.0,0.0011,19.375,18.25,2.25,96912.4688
0.01,-0.02,-0.1,-0.0011,0.0022,0.0,19.0625,19.375,2.75,96913.4219
0.01,0.0,-0.08,0.0011,0.0033,0.0011,19.0625,19.375,2.75,96913.7344
0.0,0.01,-0.1,0.0011,-0.0011,0.0011,19.0625,19.375,2.75,96913.125
0.0,0.02,-0.09,0.0011,-0.0011,0.0011,19.0625,19.375,2.75,96914.1562
0.0,0.03,-0.09,-0.0022,-0.0011,0.0,19.0625,19.375,2.75,96915.0781
0.0,0.0,-0.08,0.0011,-0.0011,0.0011,19.0625,19.0,2.75,96913.3125
0.0,0.0,-0.08,0.0,0.0011,0.0033,19.0625,19.0,2.75,96914.6406
-0.01,0.0,-0.1,-0.0011,0.0033,0.0,19.0625,19.0,2.75,96914.7344
0.0,-0.01,-0.12,-0.0011,-0.0011,0.0022,19.0625,19.0,2.75,96913.7344
0.0,-0.04,-0.07,0.0,0.0011,0.0011,19.0625,19.0,2.75,96913.9531
0.01,0.01,-0.06,0.0,0.0011,0.0011,18.6875,19.0,1.875,96914.7812
0.0,0.0,-0.08,0.0011,0.0011,0.0011,18.6875,19.0,1.875,96914.4844
0.01,0.02,-0.07,-0.0033,0.0033,-0.0011,18.6875,19.0,1.875,96913.5312
0.0,0.0,-0.08,0.0,0.0,0.0033,18.6875,19.0,1.875,96912.9844
-0.01,0.01,-0.06,0.0,0.0011,0.0022,18.6875,19.0,1.875,96913.5938
0.0,0.01,-0.05,-0.0022,0.0011,0.0,19.375,18.5625,2.25,96914.4062
0.0,0.0,-0.07,0.0,-0.0022,-0.0011,19.375,18.5625,2.25,96912.9375
0.0,0.0,-0.08,0.0011,-0.0011,0.0022,19.375,18.5625,2.25,96912.9531
0.0,-0.02,-0.1,0.0,0.0033,0.0,19.375,18.5625,2.25,96913.7188
0.01,-0.02,-0.08,0.0,0.0011,-0.0011,19.375,18.5625,2.25,96914.2031
0.0,0.0,-0.07,0.0011,0.0011,0.0,19.0625,19.0,3.875,96912.4531
0.0,0.0,-0.09,-0.0022,0.0022,-0.0011,19.0625,19.0,3.875,96914.9844
0.0,0.0,-0.07,-0.0011,-0.0011,-0.0011,19.0625,19.0,3.875,96914.2812
-0.01,0.0,-0.1,0.0,-0.0022,0.0,19.0625,19.0,3.875,96913.7344
0.01,0.04,-0.08,0.0011,0.0011,-0.0011,19.0625,19.0,3.875,96915.3906
0.0,0.02,-0.08,0.0,-0.0022,0.0,19.0625,18.5625,2.25,96913.0938
0.0,0.01,-0.06,0.0011,0.0,-0.0011,19.0625,18.5625,2.25,96913.0938
0.0,-0.01,-0.07,0.0011,0.0,-0.0011,19.0625,18.5625,2.25,96914.2344
0.0,-0.02,-0.11,0.0,0.0011,0.0,19.0625,18.5625,2.25,96911.7812
0.01,0.0,-0.09,0.0011,-0.0011,0.0,19.0625,18.5625,2.25,96913.8438
0.0,0.0,-0.09,-0.0011,0.0,0.0,18.6875,19.0,2.75,96913.2344
0.0,0.0,-0.09,0.0022,-0.0011,0.0,18.6875,19.0,2.75,96914.4062
0.0,0.01,-0.08,0.0011,0.0022,-0.0033,18.6875,19.0,2.75,96914.5
0.0,0.02,-0.07,-0.0011,0.0011,-0.0022,18.6875,19.0,2.75,96914.9062
0.01,0.01,-0.07,0.0011,-0.0011,-0.0011,18.6875,19.0,2.75,96914.6094
0.0,0.01,-0.07,0.0,0.0022,-0.0033,19.0625,19.0,1.0625,96912.9688
0.0,0.01,-0.08,0.0011,0.0011,0.0,19.0625,19.0,1.0625,96914.4219
0.0,0.0,-0.06,0.0,-0.0011,-0.0022,19.0625,19.0,1.0625,96914.4844
0.0,-0.01,-0.11,0.0011,0.0,0.0,19.0625,19.0,1.0625,96913.5625
0.02,0.0,-0.1,0.0022,-0.0011,0.0,19.0625,19.0,1.0625,96913.25
0.0,0.0,-0.08,0.0011,-0.0011,0.0011,18.6875,19.0,2.75,96913.9219
0.01,0.0,-0.09,0.0022,0.0,-0.0033,18.6875,19.0,2.75,96915.1406
0.01,0.01,-0.08,0.0011,0.0,0.0,18.6875,19.0,2.75,96913.7969
0.01,0.02,-0.1,0.0011,-0.0011,-0.0011,18.6875,19.0,2.75,96912.7656
0.0,0.01,-0.09,0.0011,-0.0011,0.0,18.6875,19.0,2.75,96914.25
0.0,0.0,-0.08,-0.0011,0.0,0.0011,18.6875,18.5625,1.0625,96913.875
0.0,-0.03,-0.07,0.0,-0.0022,-0.0011,18.6875,18.5625,1.0625,96914.5625
0.0,0.0,-0.1,-0.0022,-0.0022,-0.0011,18.6875,18.5625,1.0625,96912.2656
0.01,-0.01,-0.1,0.0,0.0,-0.0011,18.6875,18.5625,1.0625,96913.625
0.0,-0.01,-0.09,-0.0011,0.0,-0.0011,18.6875,18.5625,1.0625,96913.4688
0.02,0.0,-0.11,-0.0011,0.0011,0.0,19.0625,19.0,2.75,96914.2344
0.0,0.01,-0.08,0.0011,-0.0022,0.0,19.0625,19.0,2.75,96914.3281
0.01,-0.01,-0.11,0.0,-0.0022,0.0022,19.0625,19.0,2.75,96913.875
0.0,0.01,-0.09,-0.0011,-0.0011,0.0,19.0625,19.0,2.75,96913.7188
0.0,0.02,-0.08,0.0,-0.0055,-0.0011,19.0625,19.0,2.75,96913.8594
0.0,0.0,-0.06,0.0,0.0011,-0.0011,18.25,18.5625,1.875,96915.1719
-0.01,0.0,-0.06,0.0011,0.0011,-0.0022,18.25,18.5625,1.875,96913.2031
0.0,-0.01,-0.09,0.0044,0.0,-0.0033,18.25,18.5625,1.875,96912.5312
0.0,-0.01,-0.09,0.0,0.0,-0.0022,18.25,18.5625,1.875,96914.9062
0.01,-0.02,-0.09,0.0011,0.0022,-0.0011,18.25,18.5625,1.875,96913.5469
0.03,-0.01,-0.07,0.0011,-0.0011,0.0011,18.6875,19.75,1.875,96913.6875
0.0,0.02,-0.08,-0.0011,0.0,0.0,18.6875,19.75,1.875,96914.3594
0.0,0.0,-0.08,0.0,0.0033,-0.0022,18.6875,19.75,1.875,96913.2969
0.0,0.02,-0.13,-0.0011,-0.0044,-0.0022,18.6875,19.75,1.875,96914.4062
0.0,0.0,-0.11,-0.0011,-0.0022,0.0,18.6875,19.75,1.875,96914.7812
0.0,0.01,-0.09,-0.0011,-0.0011,-0.0011,18.6875,17.875,1.875,96913.7656
-0.01,0.0,-0.09,0.0,0.0033,0.0022,18.6875,17.875,1.875,96914.1562
-0.01,0.0,-0.07,0.0033,0.0011,0.0,18.6875,17.875,1.875,96915.0938
0.0,0.0,-0.1,0.0033,0.0022,0.0,18.6875,17.875,1.875,96914.875
0.01,0.0,-0.08,-0.0011,0.0,-0.0011,18.6875,17.875,1.875,96913.8281
0.02,0.0,-0.05,-0.0011,0.0011,0.0,20.1875,18.25,2.25,96914.125
0.0,-0.02,-0.08,0.0,0.0011,0.0011,20.1875,18.25,2.25,96914.3594
-0.01,0.01,-0.09,0.0,0.0033,0.0011,20.1875,18.25,2.25,96914.8438
0.01,0.01,-0.08,0.0,0.0044,0.0,20.1875,18.25,2.25,96913.2812
-0.01,0.0,-0.09,0.0011,0.0033,0.0,20.1875,18.25,2.25,96912.9531
0.0,0.0,-0.08,0.0011,0.0033,0.0022,19.75,18.5625,1.875,96913.7031
0.01,0.0,-0.08,0.0022,-0.0022,0.0011,19.75,18.5625,1.875,96913.6406
0.01,0.0,-0.1,0.0011,0.0022,-0.0011,19.75,18.5625,1.875,96914.5781
0.01,-0.01,-0.09,-0.0011,0.0,0.0011,19.75,18.5625,1.875,96913.2031
0.03,-0.02,-0.07,0.0011,0.0033,-0.0022,19.75,18.5625,1.875,96914.5938
0.0,0.0,-0.06,0.0,0.0022,0.0011,19.375,17.5625,2.25,96914.9062
0.01,0.01,-0.07,-0.0022,0.0011,0.0022,19.375,17.5625,2.25,96915.5938
-0.01,0.0,-0.06,0.0022,0.0,0.0,19.375,17.5625,2.25,96912.7031
0.0,0.01,-0.11,0.0,0.0033,0.0,19.375,17.5625,2.25,96914.5312
0.02,0.0,-0.09,0.0011,0.0022,-0.0011,19.375,17.5625,2.25,96913.9844
0.0,0.0,-0.06,0.0,0.0022,0.0,19.0625,19.375,1.875,96913.9688
0.0,0.0,-0.07,0.0011,0.0022,0.0,19.0625,19.375,1.875,96913.8594
0.01,0.0,-0.08,0.0011,-0.0011,0.0,19.0625,19.375,1.875,96914.9844
0.0,0.0,-0.1,0.0,-0.0011,0.0022,19.0625,19.375,1.875,96914.3125
0.0,0.0,-0.1,0.0,-0.0044,0.0,19.0625,19.375,1.875,96914.0625
0.0,0.01,-0.08,-0.0011,-0.0011,-0.0011,19.0625,18.25,1.5625,96914.2344
0.0,0.01,-0.08,-0.0011,0.0,-0.0011,19.0625,18.25,1.5625,96914.2188
-0.02,0.0,-0.08,0.0,0.0044,0.0022,19.0625,18.25,1.5625,96913.7812
0.0,0.04,-0.12,0.0,0.0011,0.0022,19.0625,18.25,1.5625,96912.4219
0.0,0.01,-0.06,0.0,0.0011,0.0,19.0625,18.25,1.5625,96913.8125
0.0,0.0,-0.06,-0.0011,0.0011,0.0011,19.375,19.0,2.25,96913.8906
0.0,-0.01,-0.09,-0.0011,0.0033,0.0011,19.375,19.0,2.25,96914.2188
0.0,0.0,-0.09,0.0011,0.0033,-0.0022,19.375,19.0,2.25,96914.1875
0.02,0.0,-0.11,0.0,0.0033,0.0011,19.375,19.0,2.25,96914.3125
-0.01,-0.01,-0.09,0.0011,-0.0022,0.0,19.375,19.0,2.25,96914.4844
0.0,0.0,-0.1,0.0022,-0.0022,0.0,19.0625,19.375,3.0625,96913.1875
0.0,0.01,-0.08,0.0,-0.0022,0.0,19.0625,19.375,3.0625,96914.0625
-0.01,0.0,-0.07,-0.0011,-0.0022,0.0,19.0625,19.375,3.0625,96914.9844
-0.01,0.0,-0.13,0.0,0.0,0.0011,19.0625,19.375,3.0625,96915.25
0.0,0.02,-0.12,0.0022,0.0011,0.0,19.0625,19.375,3.0625,96912.4062
0.0,0.0,-0.08,-0.0022,-0.0011,0.0,19.0625,18.25,1.5625,96913.1406
0.0,0.0,-0.09,0.0022,-0.0011,-0.0011,19.0625,18.25,1.5625,96912.75
0.0,0.0,-0.07,0.0011,0.0011,-0.0011,19.0625,18.25,1.5625,96913.1562
0.01,0.0,-0.08,-0.0011,0.0,0.0,19.0625,18.25,1.5625,96914.0781
0.02,-0.01,-0.1,0.0,0.0022,0.0011,19.0625,18.25,1.5625,96915.3281
0.0,0.02,-0.08,0.0,0.0011,-0.0011,19.375,19.0,2.25,96913.5938
0.0,0.0,-0.08,0.0,0.0033,-0.0011,19.375,19.0,2.25,96912.8906
0.0,-0.01,-0.09,-0.0022,0.0033,-0.0011,19.375,19.0,2.25,96913.75
0.0,0.0,-0.11,-0.0011,0.0022,0.0,19.375,19.0,2.25,96912.1719
-0.01,0.0,-0.1,0.0,0.0033,0.0011,19.375,19.0,2.25,96915.2969
0.0,0.0,-0.07,-0.0033,0.0055,0.0,18.6875,19.0,3.0625,96914.4375
0.0,0.0,-0.05,-0.0022,0.0011,-0.0011,18.6875,19.0,3.0625,96914.7188
0.0,0.0,-0.07,-0.0011,-0.0033,0.0,18.6875,19.0,3.0625,96913.4062
0.0,0.0,-0.1,0.0,0.0,0.0011,18.6875,19.0,3.0625,96913.9531
0.0,0.0,-0.1,0.0022,-0.0033,0.0,18.6875,19.0,3.0625,96913.5781
0.01,0.0,-0.07,0.0011,-0.0022,0.0,19.375,18.5625,2.75,96913.5469
0.0,0.0,-0.08,0.0011,0.0,-0.0011,19.375,18.5625,2.75,96913.7031
0.01,0.0,-0.09,0.0,-0.0011,0.0,19.375,18.5625,2.75,96913.7656
0.0,0.02,-0.1,0.0,-0.0011,0.0011,19.375,18.5625,2.75,96915.0469
0.01,0.02,-0.09,0.0011,0.0011,0.0,19.375,18.5625,2.75,96914.5625
0.01,0.02,-0.09,-0.0022,0.0,0.0011,19.375,19.375,2.75,96913.5625
-0.01,0.01,-0.08,0.0,-0.0022,0.0,19.375,19.375,2.75,96915.5781
0.0,0.0,-0.11,0.0011,-0.0011,0.0,19.375,19.375,2.75,96913.6562
0.0,0.0,-0.09,0.0011,-0.0011,0.0022,19.375,19.375,2.75,96913.5781
0.02,0.0,-0.08,0.0,0.0,-0.0011,19.375,19.375,2.75,96912.3594
0.02,0.01,-0.06,0.0,0.0011,0.0011,18.6875,19.0,3.0625,96914.8125
0.01,0.0,-0.05,0.0,-0.0022,-0.0011,18.6875,19.0,3.0625,96913.9375
0.01,0.0,-0.06,-0.0011,-0.0033,0.0022,18.6875,19.0,3.0625,96914.8906
0.0,0.02,-0.1,0.0033,-0.0011,0.0,18.6875,19.0,3.0625,96912.25
-0.01,0.0,-0.08,-0.0011,-0.0022,-0.0011,18.6875,19.0,3.0625,96913.7031
-0.01,0.01,-0.09,0.0,-0.0022,0.0,18.6875,19.0,1.875,96913.6406
0.02,0.0,-0.07,-0.0011,-0.0011,-0.0011,18.6875,19.0,1.875,96914.7031
0.0,0.0,-0.08,0.0,0.0,-0.0011,18.6875,19.0,1.875,96914.3438
0.02,0.01,-0.12,-0.0022,-0.0011,0.0011,18.6875,19.0,1.875,96912.25
0.0,0.0,-0.07,0.0022,-0.0022,0.0,18.6875,19.0,1.875,96912.7344
0.01,0.0,-0.07,0.0022,0.0022,0.0011,18.6875,18.5625,1.875,96913.3906
0.01,0.0,-0.1,0.0011,-0.0033,0.0011,18.6875,18.5625,1.875,96913.7188
0.0,0.0,-0.08,0.0,0.0,0.0,18.6875,18.5625,1.875,96914.1562
0.02,0.0,-0.1,0.0011,0.0,-0.0011,18.6875,18.5625,1.875,96915.2188
-0.01,0.02,-0.09,-0.0011,0.0022,-0.0011,18.6875,18.5625,1.875,96912.2969
0.0,-0.02,-0.05,0.0,0.0011,-0.0022,19.75,19.375,2.25,96914.4688
0.0,-0.02,-0.05,-0.0011,0.0011,0.0,19.75,19.375,2.25,96914.2656
0.02,0.0,-0.08,-0.0011,0.0044,0.0033,19.75,19.375,2.25,96915.0312
0.0,-0.01,-0.07,-0.0011,0.0011,-0.0011,19.75,19.375,2.25,96914.3125
-0.01,-0.01,-0.08,-0.0011,0.0022,0.0,19.75,19.375,2.25,96913.4375
0.01,-0.01,-0.06,0.0,0.0,-0.0011,19.0625,18.5625,2.75,96913.7656
0.01,-0.01,-0.06,0.0011,-0.0033,0.0,19.0625,18.5625,2.75,96913.7188
0.01,-0.01,-0.11,0.0,-0.0022,0.0,19.0625,18.5625,2.75,96913.7656
0.03,0.0,-0.09,0.0,0.0,0.0,19.0625,18.5625,2.75,96913.875
-0.01,-0.01,-0.1,-0.0011,0.0011,0.0022,19.0625,18.5625,2.75,96912.7031
0.0,0.02,-0.07,-0.0011,-0.0044,0.0011,19.0625,18.5625,2.25,96912.3594
0.0,0.02,-0.07,-0.0011,-0.0022,0.0,19.0625,18.5625,2.25,96913.125
0.0,0.0,-0.05,0.0022,0.0044,-0.0011,19.0625,18.5625,2.25,96913.4062
-0.02,0.0,-0.1,-0.0011,-0.0011,0.0,19.0625,18.5625,2.25,96913.5469
0.02,0.0,-0.1,0.0011,-0.0022,0.0,19.0625,18.5625,2.25,96914.6875
0.0,0.0,-0.06,0.0022,0.0,-0.0011,19.0625,18.5625,2.75,96913.9219
0.0,0.0,-0.06,0.0,0.0,0.0011,19.0625,18.5625,2.75,96913.2031
0.01,-0.01,-0.07,0.0011,-0.0044,0.0011,19.0625,18.5625,2.75,96914.3281
0.0,0.0,-0.09,0.0011,-0.0011,0.0,19.0625,18.5625,2.75,96913.4219
0.02,0.02,-0.09,-0.0011,0.0,0.0,19.0625,18.5625,2.75,96913.6094
0.01,0.0,-0.09,-0.0011,-0.0011,0.0011,18.6875,18.25,0.0,96913.4688
0.01,0.0,-0.09,0.0,-0.0011,0.0,18.6875,18.25,0.0,96915.2344
-0.01,0.02,-0.09,0.0,-0.0055,0.0011,18.6875,18.25,0.0,96914.8281
0.0,0.0,-0.08,-0.0011,0.0,0.0022,18.6875,18.25,0.0,96913.2344
0.01,0.0,-0.09,0.0,0.0,0.0022,18.6875,18.25,0.0,96913.6562
0.0,0.0,-0.1,0.0011,-0.0011,-0.0022,18.6875,19.0,3.0625,96914.5469
0.0,0.0,-0.1,0.0,-0.0044,0.0011,18.6875,19.0,3.0625,96914.6875
0.0,0.0,-0.08,0.0011,0.0011,0.0,18.6875,19.0,3.0625,96912.9219
0.03,0.0,-0.09,0.0011,-0.0033,0.0,18.6875,19.0,3.0625,96914.7031
0.0,0.0,-0.09,0.0011,-0.0033,0.0011,18.6875,19.0,3.0625,96914.6875
0.0,-0.01,-0.07,0.0,-0.0011,0.0,19.0625,18.25,1.5625,96915.8125
0.0,-0.01,-0.07,0.0,-0.0011,0.0011,19.0625,18.25,1.5625,96913.1719
0.0,0.04,-0.09,0.0,0.0011,-0.0011,19.0625,18.25,1.5625,96912.6875
0.0,0.03,-0.09,0.0011,0.0022,-0.0011,19.0625,18.25,1.5625,96913.7969
0.01,0.01,-0.05,0.0,0.0,0.0011,19.0625,18.25,1.5625,96914.9375
0.0,0.0,-0.07,0.0,0.0033,-0.0011,19.0625,19.375,3.0625,96911.9219
0.0,0.0,-0.07,0.0011,-0.0022,0.0,19.0625,19.375,3.0625,96913.2969
0.0,0.0,-0.07,-0.0011,-0.0022,0.0022,19.0625,19.375,3.0625,96913.4531
0.0,0.0,-0.08,-0.0011,-0.0011,0.0,19.0625,19.375,3.0625,96914.2031
0.0,0.02,-0.09,-0.0011,0.0,0.0011,19.0625,19.375,3.0625,96914.2656
0.02,0.01,-0.05,0.0,0.0,0.0011,19.0625,18.5625,2.75,96914.375
0.0,0.0,-0.07,0.0011,-0.0011,0.0011,19.0625,18.5625,2.75,96914.7188
0.0,0.0,-0.07,0.0,-0.0033,0.0,19.0625,18.5625,2.75,96913.1719
0.0,0.02,-0.08,-0.0011,-0.0011,0.0,19.0625,18.5625,2.75,96914.0469
-0.01,0.0,-0.11,0.0022,-0.0022,0.0,19.0625,18.5625,2.75,96914.7188
0.0,0.0,-0.09,0.0,-0.0011,0.0011,19.0625,19.0,2.25,96915.0
0.0,0.0,-0.09,-0.0011,0.0,0.0022,19.0625,19.0,2.25,96915.3438
0.0,0.01,-0.1,0.0011,-0.0033,0.0,19.0625,19.0,2.25,96912.2188
0.0,0.01,-0.08,-0.0011,-0.0011,0.0011,19.0625,19.0,2.25,96913.7969
0.01,0.0,-0.09,-0.0022,0.0,0.0011,19.0625,19.0,2.25,96913.7188
0.01,0.0,-0.1,0.0022,-0.0011,-0.0011,19.0625,19.0,1.875,96913.8594
0.0,0.0,-0.08,0.0011,-0.0033,0.0,19.0625,19.0,1.875,96915.3281
-0.01,0.01,-0.09,0.0,0.0011,0.0,19.0625,19.0,1.875,96913.8125
0.01,0.01,-0.1,0.0,-0.0011,0.0011,19.0625,19.0,1.875,96913.3281
0.02,0.0,-0.06,0.0011,-0.0011,0.0,19.0625,19.0,1.875,96914.5156
0.0,-0.02,-0.07,0.0011,0.0,0.0,19.0625,18.5625,2.25,96914.7188
0.01,0.0,-0.08,0.0,-0.0011,0.0011,19.0625,18.5625,2.25,96914.375
0.0,0.0,-0.07,0.0011,0.0011,-0.0011,19.0625,18.5625,2.25,96914.5781
0.01,0.0,-0.08,0.0,0.0,-0.0011,19.0625,18.5625,2.25,96915.1094
0.01,0.0,-0.09,0.0,0.0011,-0.0011,19.0625,18.5625,2.25,96914.8125
0.0,0.01,-0.11,0.0,-0.0044,0.0,18.6875,19.375,1.875,96914.4688
0.0,0.02,-0.08,0.0,-0.0022,0.0011,18.6875,19.375,1.875,96914.1875
0.0,0.02,-0.1,-0.0011,-0.0011,0.0,18.6875,19.375,1.875,96913.5938
0.0,0.01,-0.06,0.0011,-0.0022,0.0,18.6875,19.375,1.875,96913.3281
